item_key,id,defect,base_defect,family,q_type,chapter,n_obs,n_levels,dose_spread,y_var,s_i,se_s_i,s_per_dose,c_i,converged,q_var_ok
luke4:item31:open,uw-174396-open,inconsistency:style,inconsistency,style,open,4,5,5,0.2,0.0,-0.01096,0.6684,-0.15494,0.19312,1,0
luke5:item23:open,uw-174412-open,inconsistency:style,inconsistency,style,open,5,5,5,0.2,0.0,-0.01096,0.6684,-0.15494,0.19312,1,0
luke8:item9:open,uw-174448-open,inconsistency:style,inconsistency,style,open,8,5,5,0.2,0.0,-0.01096,0.6684,-0.15494,0.19312,1,0
luke1:item33:open,uw-174339-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.06,-0.01125,0.67726,-0.15907,-0.48164,1,1
luke1:item26:mcq,uw-174332-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.16,-0.01196,0.6984,-0.16916,-0.84674,1,1
luke6:item5:open,uw-174421-open,inconsistency:style,inconsistency,style,open,6,5,5,0.2,0.06,-0.01196,0.6984,-0.16916,-0.84674,1,1
luke1:item10:mcq,uw-174323-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item13:open,uw-174325-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item14:mcq,uw-174325-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item16:mcq,uw-174326-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item18:mcq,uw-174328-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item1:open,uw-174316-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item22:mcq,uw-174330-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item23:open,uw-174331-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item24:mcq,uw-174331-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item28:mcq,uw-174333-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item29:open,uw-174335-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item2:mcq,uw-174316-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item30:mcq,uw-174335-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item31:open,uw-174336-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item36:mcq,uw-174340-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item38:mcq,uw-174341-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item39:open,uw-174342-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item3:open,uw-174317-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item40:mcq,uw-174342-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item42:mcq,uw-174343-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item43:open,uw-174344-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item44:mcq,uw-174344-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item5:open,uw-174318-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item6:mcq,uw-174318-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item7:open,uw-174322-open,inconsistency:name,inconsistency,name,open,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item8:mcq,uw-174322-mcq,inconsistency:name,inconsistency,name,mcq,1,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item10:mcq,uw-174351-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item12:mcq,uw-174352-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item14:mcq,uw-174354-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item15:open,uw-174355-open,inconsistency:name,inconsistency,name,open,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item16:mcq,uw-174355-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item18:mcq,uw-174357-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item1:open,uw-174346-open,inconsistency:name,inconsistency,name,open,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item20:mcq,uw-174359-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item24:mcq,uw-174362-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item2:mcq,uw-174346-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item4:mcq,uw-174347-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item5:open,uw-174349-open,inconsistency:name,inconsistency,name,open,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item6:mcq,uw-174349-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke2:item8:mcq,uw-174350-mcq,inconsistency:name,inconsistency,name,mcq,2,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item10:mcq,uw-174381-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item13:open,uw-174384-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item14:mcq,uw-174384-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item16:mcq,uw-174387-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item1:open,uw-174377-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item22:mcq,uw-174392-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item24:mcq,uw-174393-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item26:mcq,uw-174394-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item28:mcq,uw-174395-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item30:mcq,uw-174396-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item32:mcq,uw-174396-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item34:mcq,uw-174397-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item35:open,uw-174398-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item39:open,uw-174399-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item3:open,uw-174378-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item40:mcq,uw-174399-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item41:open,uw-174396-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item42:mcq,uw-174396-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item4:mcq,uw-174378-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item6:mcq,uw-174379-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item7:open,uw-174380-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item8:mcq,uw-174380-mcq,inconsistency:name,inconsistency,name,mcq,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke4:item9:open,uw-174381-open,inconsistency:name,inconsistency,name,open,4,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item10:mcq,uw-174403-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item14:mcq,uw-174406-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item16:mcq,uw-174407-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item17:open,uw-174408-open,inconsistency:name,inconsistency,name,open,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item18:mcq,uw-174408-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item19:open,uw-174409-open,inconsistency:name,inconsistency,name,open,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item20:mcq,uw-174409-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item22:mcq,uw-174410-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item24:mcq,uw-174412-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item25:open,uw-174403-open,inconsistency:name,inconsistency,name,open,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item26:mcq,uw-174403-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item2:mcq,uw-174400-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item4:mcq,uw-174401-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item5:open,uw-174402-open,inconsistency:name,inconsistency,name,open,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item6:mcq,uw-174402-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke5:item8:mcq,uw-174403-mcq,inconsistency:name,inconsistency,name,mcq,5,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item10:mcq,uw-174423-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item11:open,uw-174424-open,inconsistency:name,inconsistency,name,open,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item12:mcq,uw-174424-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item14:mcq,uw-174427-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item15:open,uw-174428-open,inconsistency:name,inconsistency,name,open,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item16:mcq,uw-174428-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item1:open,uw-174414-open,inconsistency:name,inconsistency,name,open,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item2:mcq,uw-174414-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item4:mcq,uw-174415-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item6:mcq,uw-174421-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item7:open,uw-174422-open,inconsistency:name,inconsistency,name,open,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke6:item8:mcq,uw-174422-mcq,inconsistency:name,inconsistency,name,mcq,6,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke7:item10:mcq,uw-174434-mcq,inconsistency:name,inconsistency,name,mcq,7,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke7:item12:mcq,uw-174436-mcq,inconsistency:name,inconsistency,name,mcq,7,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke7:item14:mcq,uw-174440-mcq,inconsistency:name,inconsistency,name,mcq,7,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke7:item16:mcq,uw-174441-mcq,inconsistency:name,inconsistency,name,mcq,7,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke7:item2:mcq,uw-174429-mcq,inconsistency:name,inconsistency,name,mcq,7,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item10:mcq,uw-174448-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item12:mcq,uw-174449-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item14:mcq,uw-174452-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item16:mcq,uw-174454-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item18:mcq,uw-174455-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item1:open,uw-174444-open,inconsistency:name,inconsistency,name,open,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item2:mcq,uw-174444-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item3:open,uw-174445-open,inconsistency:name,inconsistency,name,open,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item4:mcq,uw-174445-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item6:mcq,uw-174446-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item7:open,uw-174447-open,inconsistency:name,inconsistency,name,open,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke8:item8:mcq,uw-174447-mcq,inconsistency:name,inconsistency,name,mcq,8,5,5,0.2,0.0,-0.01226,0.86712,-0.17331,2.57079,1,0
luke1:item15:open,uw-174326-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.04,-0.01318,0.73318,-0.18643,-1.26088,1,1
luke8:item15:open,uw-174454-open,inconsistency:style,inconsistency,style,open,8,5,5,0.2,0.04,-0.01318,0.73318,-0.18643,-1.26088,1,1
luke8:item5:open,uw-174446-open,inconsistency:style,inconsistency,style,open,8,5,5,0.2,0.06,-0.01343,0.74003,-0.18993,1.33211,1,1
luke1:item32:mcq,uw-174336-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke1:item41:open,uw-174343-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke2:item22:mcq,uw-174361-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item12:mcq,uw-174382-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item20:mcq,uw-174389-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item2:mcq,uw-174377-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item36:mcq,uw-174398-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item37:open,uw-174398-open,inconsistency:style,inconsistency,style,open,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item38:mcq,uw-174398-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke4:item44:mcq,uw-174398-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke5:item11:open,uw-174404-open,inconsistency:style,inconsistency,style,open,5,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke5:item9:open,uw-174403-open,inconsistency:style,inconsistency,style,open,5,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke7:item18:mcq,uw-174442-mcq,inconsistency:style,inconsistency,style,mcq,7,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke7:item5:open,uw-174431-open,inconsistency:style,inconsistency,style,open,7,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke8:item11:open,uw-174449-open,inconsistency:style,inconsistency,style,open,8,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke8:item13:open,uw-174452-open,inconsistency:style,inconsistency,style,open,8,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke8:item17:open,uw-174455-open,inconsistency:style,inconsistency,style,open,8,5,5,0.2,0.0,-0.0151,0.78479,-0.2136,-1.7658,1,0
luke1:item13:open,uw-174325-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item14:mcq,uw-174325-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item16:mcq,uw-174326-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item18:mcq,uw-174328-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item20:mcq,uw-174329-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item22:mcq,uw-174330-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item24:mcq,uw-174331-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item27:open,uw-174333-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item28:mcq,uw-174333-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item29:open,uw-174335-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item2:mcq,uw-174316-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item30:mcq,uw-174335-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item31:open,uw-174336-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item34:mcq,uw-174339-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item36:mcq,uw-174340-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item38:mcq,uw-174341-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item39:open,uw-174342-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item3:open,uw-174317-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item40:mcq,uw-174342-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item42:mcq,uw-174343-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item43:open,uw-174344-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item44:mcq,uw-174344-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item4:mcq,uw-174317-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item5:open,uw-174318-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item6:mcq,uw-174318-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item7:open,uw-174322-open,inconsistency:style,inconsistency,style,open,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke1:item8:mcq,uw-174322-mcq,inconsistency:style,inconsistency,style,mcq,1,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item10:mcq,uw-174351-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item12:mcq,uw-174352-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item14:mcq,uw-174354-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item15:open,uw-174355-open,inconsistency:style,inconsistency,style,open,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item16:mcq,uw-174355-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item18:mcq,uw-174357-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item1:open,uw-174346-open,inconsistency:style,inconsistency,style,open,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item20:mcq,uw-174359-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item24:mcq,uw-174362-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item2:mcq,uw-174346-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item4:mcq,uw-174347-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item6:mcq,uw-174349-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke2:item8:mcq,uw-174350-mcq,inconsistency:style,inconsistency,style,mcq,2,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke4:item10:mcq,uw-174381-mcq,inconsistency:style,inconsistency,style,mcq,4,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
luke4:item13:open,uw-174384-open,inconsistency:style,inconsistency,style,open,4,5,5,0.2,0.0,-0.01845,0.86735,-0.2609,2.57336,1,0
